reference_code,url,price,currency,life_span,material_label,size_label,collection,price_eur
HPI01294,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655516891.html#dept=EU_Panthere-Jewellery-Watches,113000.0,EUR,Q4 September 2022,Other,Medium,Panthere,113000.0
HPI01352,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655516907.html#dept=EU_Panthere-Jewellery-Watches,132000.0,EUR,Q4 September 2022,Other,Medium,Panthere,132000.0
HPI01477,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655516925.html#dept=EU_Panthere-Jewellery-Watches,136000.0,EUR,Q4 September 2022,Other,Medium,Panthere,136000.0
HPI01014,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655519018.html#dept=EU_Panthere-Jewellery-Watches,119000.0,EUR,Q4 September 2022,Other,Medium,Panthere,119000.0
HPI00773,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655530162.html#dept=EU_Panthere-Jewellery-Watches,180000.0,EUR,Q4 September 2022,Other,Medium,Panthere,180000.0
HPI00776,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655530163.html#dept=EU_Panthere-Jewellery-Watches,180000.0,EUR,Q4 September 2022,Other,Medium,Panthere,180000.0
HPI01011,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655530173.html#dept=EU_Panthere-Jewellery-Watches,142000.0,EUR,Q4 September 2022,Other,Medium,Panthere,142000.0
HPI00684,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod25372685655532212.html#dept=EU_Panthere-Jewellery-Watches,168000.0,EUR,Q4 September 2022,Other,Medium,Panthere,168000.0
HPI00692,https://www.cartier.com/fr-fr/montre-joailliere-panthere_cod44733502651464111.html#dept=EU_Panthere-Jewellery-Watches,180000.0,EUR,Q4 September 2022,Other,Medium,Panthere,180000.0
HPI01509,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod1647597279282985.html#dept=EU_Panthere-Jewellery-Watches,74500.0,EUR,Q4 September 2022,Other,Medium,Panthere,74500.0
HPI01526,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod1647597283682054.html#dept=EU_Panthere-Jewellery-Watches,57000.0,EUR,Q4 September 2022,Other,Medium,Panthere,57000.0
HPI01510,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod1647597283726659.html#dept=EU_Panthere-Jewellery-Watches,74500.0,EUR,Q4 September 2022,Other,Medium,Panthere,74500.0
HPI01217,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516883.html#dept=EU_Panthere-Jewellery-Watches,59500.0,EUR,Q4 September 2022,Other,Medium,Panthere,59500.0
HPI01219,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516885.html#dept=EU_Panthere-Jewellery-Watches,119000.0,EUR,Q4 September 2022,Other,Medium,Panthere,119000.0
HPI01341,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516904.html#dept=EU_Panthere-Jewellery-Watches,59500.0,EUR,Q4 September 2022,Other,Medium,Panthere,59500.0
HPI01342,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516905.html#dept=EU_Panthere-Jewellery-Watches,59500.0,EUR,Q4 September 2022,Other,Medium,Panthere,59500.0
HPI01346,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516906.html#dept=EU_Panthere-Jewellery-Watches,119000.0,EUR,Q4 September 2022,Other,Medium,Panthere,119000.0
HPI01379,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516913.html#dept=EU_Panthere-Jewellery-Watches,30300.0,EUR,Q4 September 2022,Other,Medium,Panthere,30300.0
HPI01380,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516914.html#dept=EU_Panthere-Jewellery-Watches,45400.0,EUR,Q4 September 2022,Other,Medium,Panthere,45400.0
HPI01381,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516915.html#dept=EU_Panthere-Jewellery-Watches,45400.0,EUR,Q4 September 2022,Other,Medium,Panthere,45400.0
HPI01382,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516916.html#dept=EU_Panthere-Jewellery-Watches,61000.0,EUR,Q4 September 2022,Other,Medium,Panthere,61000.0
HPI01383,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516917.html#dept=EU_Panthere-Jewellery-Watches,264000.0,EUR,Q4 September 2022,Other,Medium,Panthere,264000.0
HPI01425,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516921.html#dept=EU_Panthere-Jewellery-Watches,192000.0,EUR,Q4 September 2022,Other,Medium,Panthere,192000.0
HPI01426,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod25372685655516922.html#dept=EU_Panthere-Jewellery-Watches,111000.0,EUR,Q4 September 2022,Other,Medium,Panthere,111000.0
HPI01297,https://www.cartier.com/fr-fr/montre-la-panthere-de-cartier_cod6630340698987489.html#dept=EU_Panthere-Jewellery-Watches,30300.0,EUR,Q4 September 2022,Other,Medium,Panthere,30300.0
WJBJ0006,https://www.cartier.com/fr-fr/montre-maillon-de-cartier_cod25372685655503481.html#dept=EU_Maillon-de-Cartier,130000.0,EUR,Q4 September 2022,Other,Medium,Other,130000.0
WJBJ0008,https://www.cartier.com/fr-fr/montre-maillon-de-cartier_cod25372685655503482.html#dept=EU_Maillon-de-Cartier,123000.0,EUR,Q4 September 2022,Other,Medium,Other,123000.0
HPI00499,https://www.cartier.com/fr-fr/montre-mini-baignoire_cod34344356237366522.html#dept=EU_Baignoire,63500.0,EUR,Q4 September 2022,Other,Small,Other,63500.0
W8000017,https://www.cartier.com/fr-fr/montre-mini-baignoire_cod44733502651450777.html#dept=EU_Baignoire,9650.0,EUR,Q4 September 2022,Other,Small,Other,9650.0
WB520025,https://www.cartier.com/fr-fr/montre-mini-baignoire_cod44733502651450791.html#dept=EU_Baignoire,32500.0,EUR,Q4 September 2022,Other,Small,Other,32500.0
WB520026,https://www.cartier.com/fr-fr/montre-mini-baignoire_cod44733502651450792.html#dept=EU_Baignoire,30500.0,EUR,Q4 September 2022,Other,Small,Other,30500.0
HPI00327,https://www.cartier.com/fr-fr/montre-mini-baignoire_cod44733502651464080.html#dept=EU_Baignoire,73000.0,EUR,Q4 September 2022,Other,Small,Other,73000.0
WGPN0031,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod1647597277638149.html#dept=EU_Panthere-de-Cartier-Watches,22400.0,EUR,Q4 September 2022,Other,Medium,Panthere,22400.0
HPI01325,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod25372685655516898.html#dept=EU_Panthere-de-Cartier-Watches,80500.0,EUR,Q4 September 2022,Other,Medium,Panthere,80500.0
HPI01326,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod25372685655516899.html#dept=EU_Panthere-de-Cartier-Watches,75000.0,EUR,Q4 September 2022,Other,Medium,Panthere,75000.0
WJPN0009,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434917.html#dept=EU_Panthere-de-Cartier-Watches,30600.0,EUR,Q4 September 2022,Other,Medium,Panthere,30600.0
WJPN0014,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434925.html#dept=EU_Panthere-de-Cartier-Watches,41700.0,EUR,Q4 September 2022,Other,Medium,Panthere,41700.0
WJPN0015,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434927.html#dept=EU_Panthere-de-Cartier-Watches,26400.0,EUR,Q4 September 2022,Other,Medium,Panthere,26400.0
WJPN0016,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434929.html#dept=EU_Panthere-de-Cartier-Watches,30600.0,EUR,Q4 September 2022,Other,Medium,Panthere,30600.0
WJPN0019,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434931.html#dept=EU_Panthere-de-Cartier-Watches,31400.0,EUR,Q4 September 2022,Other,Medium,Panthere,31400.0
WJPN0020,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651434933.html#dept=EU_Panthere-de-Cartier-Watches,29200.0,EUR,Q4 September 2022,Other,Medium,Panthere,29200.0
WSPN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651435011.html#dept=EU_Panthere-de-Cartier-Watches,5100.0,EUR,Q4 September 2022,Other,Medium,Panthere,5100.0
WJPN0006,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651442637.html#dept=EU_Panthere-de-Cartier-Watches,28500.0,EUR,Q4 September 2022,Other,Medium,Panthere,28500.0
WJPN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651442639.html#dept=EU_Panthere-de-Cartier-Watches,32800.0,EUR,Q4 September 2022,Other,Medium,Panthere,32800.0
WJPN0008,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651442641.html#dept=EU_Panthere-de-Cartier-Watches,26400.0,EUR,Q4 September 2022,Other,Medium,Panthere,26400.0
WJPN0022,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651442654.html#dept=EU_Panthere-de-Cartier-Watches,48600.0,EUR,Q4 September 2022,Other,Medium,Panthere,48600.0
WGPN0006,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447058.html#dept=EU_Panthere-de-Cartier-Watches,22100.0,EUR,Q4 September 2022,Other,Medium,Panthere,22100.0
WGPN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447060.html#dept=EU_Panthere-de-Cartier-Watches,25500.0,EUR,Q4 September 2022,Other,Medium,Panthere,25500.0
WGPN0008,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447061.html#dept=EU_Panthere-de-Cartier-Watches,22100.0,EUR,Q4 September 2022,Other,Medium,Panthere,22100.0
WGPN0009,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447063.html#dept=EU_Panthere-de-Cartier-Watches,25500.0,EUR,Q4 September 2022,Other,Medium,Panthere,25500.0
WGPN0012,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447065.html#dept=EU_Panthere-de-Cartier-Watches,40000.0,EUR,Q4 September 2022,Other,Medium,Panthere,40000.0
WGPN0013,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447066.html#dept=EU_Panthere-de-Cartier-Watches,37100.0,EUR,Q4 September 2022,Other,Medium,Panthere,37100.0
WGPN0016,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447068.html#dept=EU_Panthere-de-Cartier-Watches,20100.0,EUR,Q4 September 2022,Other,Medium,Panthere,20100.0
WGPN0018,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447072.html#dept=EU_Panthere-de-Cartier-Watches,44100.0,EUR,Q4 September 2022,Other,Medium,Panthere,44100.0
W2PN0006,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456351.html#dept=EU_Panthere-de-Cartier-Watches,8200.0,EUR,Q4 September 2022,Other,Medium,Panthere,8200.0
W2PN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456352.html#dept=EU_Panthere-de-Cartier-Watches,8950.0,EUR,Q4 September 2022,Other,Medium,Panthere,8950.0
W3PN0006,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456377.html#dept=EU_Panthere-de-Cartier-Watches,12400.0,EUR,Q4 September 2022,Other,Medium,Panthere,12400.0
W3PN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456378.html#dept=EU_Panthere-de-Cartier-Watches,13800.0,EUR,Q4 September 2022,Other,Medium,Panthere,13800.0
W4PN0007,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456387.html#dept=EU_Panthere-de-Cartier-Watches,8550.0,EUR,Q4 September 2022,Other,Medium,Panthere,8550.0
W4PN0008,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651456388.html#dept=EU_Panthere-de-Cartier-Watches,9850.0,EUR,Q4 September 2022,Other,Medium,Panthere,9850.0
HPI01096,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651459443.html#dept=EU_Panthere-de-Cartier-Watches,154000.0,EUR,Q4 September 2022,Other,Medium,Panthere,154000.0
HPI01129,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651459465.html#dept=EU_Panthere-de-Cartier-Watches,91500.0,EUR,Q4 September 2022,Other,Medium,Panthere,91500.0
HPI01130,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651459467.html#dept=EU_Panthere-de-Cartier-Watches,128000.0,EUR,Q4 September 2022,Other,Medium,Panthere,128000.0
HPI01131,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651459468.html#dept=EU_Panthere-de-Cartier-Watches,86000.0,EUR,Q4 September 2022,Other,Medium,Panthere,86000.0
WGPA0019,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod1647597283185777.html#dept=EU_Pasha-de-Cartier,19400.0,EUR,Q4 September 2022,Other,Medium,Pasha,19400.0
WJPA0020,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod1647597283185782.html#dept=EU_Pasha-de-Cartier,30500.0,EUR,Q4 September 2022,Other,Medium,Pasha,30500.0
WJPA0021,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod1647597283185784.html#dept=EU_Pasha-de-Cartier,22500.0,EUR,Q4 September 2022,Other,Medium,Pasha,22500.0
W2PA0008,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod20346390236037378.html#dept=EU_Pasha-de-Cartier,10500.0,EUR,Q4 September 2022,Other,Medium,Pasha,10500.0
W2PA0009,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod20346390236037554.html#dept=EU_Pasha-de-Cartier,11800.0,EUR,Q4 September 2022,Other,Medium,Pasha,11800.0
WGPA0017,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod20346390236037638.html#dept=EU_Pasha-de-Cartier,24900.0,EUR,Q4 September 2022,Other,Medium,Pasha,24900.0
WSPA0018,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod20346390236037970.html#dept=EU_Pasha-de-Cartier,10200.0,EUR,Q4 September 2022,Other,Medium,Pasha,10200.0
WSPA0010,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655501876.html#dept=EU_Pasha-de-Cartier,6750.0,EUR,Q4 September 2022,Other,Medium,Pasha,6750.0
WSPA0012,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655501877.html#dept=EU_Pasha-de-Cartier,6150.0,EUR,Q4 September 2022,Other,Medium,Pasha,6150.0
WJPA0014,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655503483.html#dept=EU_Pasha-de-Cartier,136000.0,EUR,Q4 September 2022,Other,Medium,Pasha,136000.0
WHPA0006,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655505433.html#dept=EU_Pasha-de-Cartier,101000.0,EUR,Q4 September 2022,Other,Medium,Pasha,101000.0
WHPA0007,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655505434.html#dept=EU_Pasha-de-Cartier,28200.0,EUR,Q4 September 2022,Other,Medium,Pasha,28200.0
WGPA0007,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655505749.html#dept=EU_Pasha-de-Cartier,17900.0,EUR,Q4 September 2022,Other,Medium,Pasha,17900.0
WGPA0014,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655505750.html#dept=EU_Pasha-de-Cartier,15400.0,EUR,Q4 September 2022,Other,Medium,Pasha,15400.0
HPI01435,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod25372685655516924.html#dept=EU_Pasha-de-Cartier,143000.0,EUR,Q4 September 2022,Other,Medium,Pasha,143000.0
W2PA0007,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585485804.html#dept=EU_Pasha-de-Cartier,8950.0,EUR,Q4 September 2022,Other,Medium,Pasha,8950.0
WGPA0018,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585485805.html#dept=EU_Pasha-de-Cartier,12400.0,EUR,Q4 September 2022,Other,Medium,Pasha,12400.0
WJPA0017,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585485806.html#dept=EU_Pasha-de-Cartier,19400.0,EUR,Q4 September 2022,Other,Medium,Pasha,19400.0
WJPA0018,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585485807.html#dept=EU_Pasha-de-Cartier,34800.0,EUR,Q4 September 2022,Other,Medium,Pasha,34800.0
WSPA0021,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585485808.html#dept=EU_Pasha-de-Cartier,5400.0,EUR,Q4 September 2022,Other,Medium,Pasha,5400.0
WJPA0019,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod36856120585486872.html#dept=EU_Pasha-de-Cartier,126000.0,EUR,Q4 September 2022,Other,Medium,Pasha,126000.0
WHPA0010,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod42247633209267041.html#dept=EU_Pasha-de-Cartier,82500.0,EUR,Q4 September 2022,Other,Medium,Pasha,82500.0
HPI01450,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod43769801097815911.html#dept=EU_Pasha-de-Cartier,120000.0,EUR,Q4 September 2022,Other,Medium,Pasha,120000.0
WGPA0022,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod4394988608801344.html#dept=EU_Pasha-de-Cartier,38700.0,EUR,Q4 September 2022,Other,Medium,Pasha,38700.0
WJPA0012,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod44733502651434913.html#dept=EU_Pasha-de-Cartier,26800.0,EUR,Q4 September 2022,Other,Medium,Pasha,26800.0
WJPA0013,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod44733502651434915.html#dept=EU_Pasha-de-Cartier,41400.0,EUR,Q4 September 2022,Other,Medium,Pasha,41400.0
WSPA0009,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod44733502651435008.html#dept=EU_Pasha-de-Cartier,7200.0,EUR,Q4 September 2022,Other,Medium,Pasha,7200.0
WSPA0013,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod44733502651435009.html#dept=EU_Pasha-de-Cartier,6600.0,EUR,Q4 September 2022,Other,Medium,Pasha,6600.0
WHPA0017,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod45666037504809308.html#dept=EU_Pasha-de-Cartier,28200.0,EUR,Q4 September 2022,Other,Medium,Pasha,28200.0
HPI01472,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod13452677152895292.html#dept=EU_Panthere-Jewellery-Watches,282000.0,EUR,Q4 September 2022,Other,Medium,Panthere,282000.0
HPI01354,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod25372685655516909.html#dept=EU_Panthere-Jewellery-Watches,119000.0,EUR,Q4 September 2022,Other,Medium,Panthere,119000.0
HPI01355,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod25372685655516910.html#dept=EU_Panthere-Jewellery-Watches,119000.0,EUR,Q4 September 2022,Other,Medium,Panthere,119000.0
HPI01430,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod25372685655516923.html#dept=EU_Panthere-Jewellery-Watches,126000.0,EUR,Q4 September 2022,Other,Medium,Panthere,126000.0
HPI01356,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod43769801097815909.html#dept=EU_Panthere-Jewellery-Watches,275000.0,EUR,Q4 September 2022,Other,Medium,Panthere,275000.0
HPI01259,https://www.cartier.com/fr-fr/montre-revelation-d-une-panthere_cod44733502651434883.html#dept=EU_Panthere-Jewellery-Watches,113000.0,EUR,Q4 September 2022,Other,Medium,Panthere,113000.0
WR000351,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651434975.html#dept=EU_Ronde-and-Rotonde-de-Cartier,18000.0,EUR,Q4 September 2022,Other,Medium,Other,18000.0
WR007001,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651434976.html#dept=EU_Ronde-and-Rotonde-de-Cartier,36600.0,EUR,Q4 September 2022,Other,Medium,Other,36600.0
WR007002,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651434977.html#dept=EU_Ronde-and-Rotonde-de-Cartier,39300.0,EUR,Q4 September 2022,Other,Medium,Other,39300.0
WR007017,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651434978.html#dept=EU_Ronde-and-Rotonde-de-Cartier,30000.0,EUR,Q4 September 2022,Other,Medium,Other,30000.0
WR000251,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651439560.html#dept=EU_Ronde-and-Rotonde-de-Cartier,19200.0,EUR,Q4 September 2022,Other,Medium,Other,19200.0
WR000551,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651439561.html#dept=EU_Ronde-and-Rotonde-de-Cartier,26900.0,EUR,Q4 September 2022,Other,Medium,Other,26900.0
WR000651,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651439562.html#dept=EU_Ronde-and-Rotonde-de-Cartier,25200.0,EUR,Q4 September 2022,Other,Medium,Other,25200.0
WR007003,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651439563.html#dept=EU_Ronde-and-Rotonde-de-Cartier,66000.0,EUR,Q4 September 2022,Other,Medium,Other,66000.0
WGRN0006,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651447076.html#dept=EU_Ronde-and-Rotonde-de-Cartier,12600.0,EUR,Q4 September 2022,Other,Medium,Other,12600.0
W6800151,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651456420.html#dept=EU_Ronde-and-Rotonde-de-Cartier,8700.0,EUR,Q4 September 2022,Other,Medium,Other,8700.0
W6800251,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651456421.html#dept=EU_Ronde-and-Rotonde-de-Cartier,11900.0,EUR,Q4 September 2022,Other,Medium,Other,11900.0
W6801004,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651456422.html#dept=EU_Ronde-and-Rotonde-de-Cartier,16100.0,EUR,Q4 September 2022,Other,Medium,Other,16100.0
W6801005,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651456423.html#dept=EU_Ronde-and-Rotonde-de-Cartier,14900.0,EUR,Q4 September 2022,Other,Medium,Other,14900.0
WSRN0032,https://www.cartier.com/fr-fr/montre-ronde-must-de-cartier_cod45666037504809362.html#dept=EU_Ronde-and-Rotonde-de-Cartier,3850.0,EUR,Q4 September 2022,Other,Medium,Other,3850.0
WSRN0035,https://www.cartier.com/fr-fr/montre-ronde-must-de-cartier_cod45666037504809371.html#dept=EU_Ronde-and-Rotonde-de-Cartier,4300.0,EUR,Q4 September 2022,Other,Medium,Other,4300.0
W2RN0008,https://www.cartier.com/fr-fr/montre-ronde-solo-de-cartier_cod44733502651456353.html#dept=EU_Ronde-and-Rotonde-de-Cartier,7200.0,EUR,Q4 September 2022,Other,Medium,Other,7200.0
W6700355,https://www.cartier.com/fr-fr/montre-ronde-solo-de-cartier_cod44733502651456412.html#dept=EU_Ronde-and-Rotonde-de-Cartier,5300.0,EUR,Q4 September 2022,Other,Medium,Other,5300.0
W6700455,https://www.cartier.com/fr-fr/montre-ronde-solo-de-cartier_cod44733502651456413.html#dept=EU_Ronde-and-Rotonde-de-Cartier,6650.0,EUR,Q4 September 2022,Other,Medium,Other,6650.0
W6701007,https://www.cartier.com/fr-fr/montre-ronde-solo-de-cartier_cod44733502651456416.html#dept=EU_Ronde-and-Rotonde-de-Cartier,5300.0,EUR,Q4 September 2022,Other,Medium,Other,5300.0
W6701009,https://www.cartier.com/fr-fr/montre-ronde-solo-de-cartier_cod44733502651456418.html#dept=EU_Ronde-and-Rotonde-de-Cartier,10200.0,EUR,Q4 September 2022,Other,Medium,Other,10200.0
WHRO0039,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier-double-tourbillon-mysterieux_cod44733502651447188.html#dept=EU_Ronde-and-Rotonde-de-Cartier,152000.0,EUR,Q4 September 2022,Other,Medium,Other,152000.0
WHRO0082,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod1647597280495014.html#dept=EU_Ronde-and-Rotonde-de-Cartier,300000.0,EUR,Q4 September 2022,Other,Medium,Other,300000.0
WHRO0060,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod44733502651442531.html#dept=EU_Ronde-and-Rotonde-de-Cartier,59500.0,EUR,Q4 September 2022,Other,Medium,Other,59500.0
WHRO0014,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod44733502651447180.html#dept=EU_Ronde-and-Rotonde-de-Cartier,63000.0,EUR,Q4 September 2022,Other,Medium,Other,63000.0
WHRO0027,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod44733502651447186.html#dept=EU_Ronde-and-Rotonde-de-Cartier,185000.0,EUR,Q4 September 2022,Other,Medium,Other,185000.0
WHRO0040,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod44733502651447190.html#dept=EU_Ronde-and-Rotonde-de-Cartier,119000.0,EUR,Q4 September 2022,Other,Medium,Other,119000.0
WSSA0017,https://www.cartier.com/fr-fr/montre-santos-de-cartier-chronographe_cod44733502651435027.html#dept=EU_Santos-de-Cartier,9600.0,EUR,Q4 September 2022,Other,Medium,Santos,9600.0
WGSA0017,https://www.cartier.com/fr-fr/montre-santos-de-cartier-chronographe_cod44733502651447090.html#dept=EU_Santos-de-Cartier,25800.0,EUR,Q4 September 2022,Other,Medium,Santos,25800.0
W2SA0008,https://www.cartier.com/fr-fr/montre-santos-de-cartier-chronographe_cod44733502651456356.html#dept=EU_Santos-de-Cartier,14400.0,EUR,Q4 September 2022,Other,Medium,Santos,14400.0
W4SA0005,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod18706561955345976.html#dept=EU_Santos-de-Cartier,12900.0,EUR,Q4 September 2022,Other,Medium,Santos,12900.0
W3SA0007,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod32027475399767401.html#dept=EU_Santos-de-Cartier,16200.0,EUR,Q4 September 2022,Other,Medium,Santos,16200.0
W4SA0006,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod32027475399767407.html#dept=EU_Santos-de-Cartier,12900.0,EUR,Q4 September 2022,Other,Medium,Santos,12900.0
WHSA0019,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod33258524072945652.html#dept=EU_Santos-de-Cartier,34600.0,EUR,Q4 September 2022,Other,Medium,Santos,34600.0
WJSA0007,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651434939.html#dept=EU_Santos-de-Cartier,29600.0,EUR,Q4 September 2022,Other,Medium,Santos,29600.0
WJSA0008,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651434940.html#dept=EU_Santos-de-Cartier,29600.0,EUR,Q4 September 2022,Other,Medium,Santos,29600.0
WJSA0012,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651434944.html#dept=EU_Santos-de-Cartier,29600.0,EUR,Q4 September 2022,Other,Medium,Santos,29600.0
WJSA0014,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651434948.html#dept=EU_Santos-de-Cartier,41600.0,EUR,Q4 September 2022,Other,Medium,Santos,41600.0
