uid,url,price,currency,collection,reference_code,life_span
289481,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/ballon-de-cartier%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E8%85%95%E8%A1%A8/we902081-ballon-bleu-de-cartier%E5%8D%A1%E5%9C%B0%E4%BA%9A%E8%93%9D%E6%B0%94%E7%90%83%E8%85%95%E8%A1%A8.html,114200,CNY,BALLON BLEU,WE902081,Q4 March 2021
289484,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/tank-all/wjta0027-tank-am%C3%A9ricaine%E8%85%95%E8%A1%A8.html,132000,CNY,TANK,WJTA0027,Q4 March 2021
289497,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/panth%C3%A8re%E8%85%95%E8%A1%A8/panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8/wjpn0020-panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8.html,206000,CNY,PANTHÈRE WATCH,WJPN0020,Q4 March 2021
289501,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/tank%E8%85%95%E8%A1%A8/tank-am%C3%A9ricaine%E8%85%95%E8%A1%A8/wb710012-tank-am%C3%A9ricaine%E8%85%95%E8%A1%A8.html,211000,CNY,TANK,WB710012,Q4 March 2021
289505,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/santos-de-cartier%E7%B3%BB%E5%88%97/santos-de-cartier%E7%B3%BB%E5%88%97/wgsa0031-santos-de-cartier%E8%85%95%E8%A1%A8.html,231000,CNY,SANTOS WATCH,WGSA0031,Q4 March 2021
289527,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/wjba0016-baignoire-allong%C3%A9e%E8%85%95%E8%A1%A8.html,330000,CNY,TANK,WJBA0016,Q4 March 2021
289545,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/hpi00327-mini-baignoire%E8%85%95%E8%A1%A8.html,539500,CNY,TANK,HPI00327,Q4 March 2021
289555,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/baignoire%E8%85%95%E8%A1%A8/wb520011-baignoire%E8%85%95%E8%A1%A8%EF%BC%8C%E5%B0%8F%E5%8F%B7%E8%A1%A8%E6%AC%BE.html,820000,CNY,BAIGNOIRE,WB520011,Q4 March 2021
289559,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/panth%C3%A8re%E8%85%95%E8%A1%A8/panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8/hpi01130-panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8.html,880000,CNY,PANTHÈRE WATCH,HPI01130,Q4 March 2021
289564,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/ballon-de-cartier%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/ballon-blanc-de-cartier%E8%85%95%E8%A1%A8/hpi00758-ballon-blanc-de-cartier%E8%85%95%E8%A1%A8.html,950000,CNY,BALLON BLANC,HPI00758,Q4 March 2021
289567,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/cl%C3%A9-de-cartier%E8%85%95%E8%A1%A8/hpi01101-cl%C3%A9-de-cartier%E8%85%95%E8%A1%A8.html,1020000,CNY,CLÉ,HPI01101,Q4 March 2021
289569,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/panth%C3%A8re%E8%85%95%E8%A1%A8/panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8/hpi01096-panth%C3%A8re-de-cartier%E8%85%95%E8%A1%A8.html,1070000,CNY,PANTHÈRE WATCH,HPI01096,Q4 March 2021
289577,https://www.cartier.cn/zh-cn/%E7%B3%BB%E5%88%97/%E8%85%95%E8%A1%A8%E7%B3%BB%E5%88%97/%E5%A5%B3%E5%A3%AB%E8%85%95%E8%A1%A8/cl%C3%A9-de-cartier%E8%85%95%E8%A1%A8/hpi01041-cl%C3%A9-de-cartier%E8%85%95%E8%A1%A8.html,1190000,CNY,CLÉ,HPI01041,Q4 March 2021
289600,https://www.cartier.com/fr-fr/montre-pasha-de-cartier_cod13452677149801345.html#dept=EU_Pasha-de-Cartier,,EUR,PASHA WATCH,WHPA0015,Q4 March 2021
289614,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651459498.html#dept=EU_Tank,9150,EUR,TANK,W1529856,Q4 March 2021
289633,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651459582.html#dept=EU_Tank,10600,EUR,TANK,W2607456,Q4 March 2021
289646,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651434972.html#dept=EU_Tank,25400,EUR,TANK,WJTA0024,Q4 March 2021
289663,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651450796.html#dept=EU_Tank,23300,EUR,TANK,WB707331,Q4 March 2021
289705,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651450836.html#dept=EU_Ballon-de-Cartier,7350,EUR,BALLON BLEU,WE902074,Q4 March 2021
289706,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651434985.html#dept=EU_Ballon-de-Cartier,7700,EUR,BALLON BLEU,WSBB0021,Q4 March 2021
289707,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651459588.html#dept=EU_Ballon-de-Cartier,8400,EUR,BALLON BLEU,W2BB0002,Q4 March 2021
289774,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod44733502651442587.html#dept=EU_Ballon-de-Cartier,31800,EUR,BALLON BLEU WATCH,WJBB0050,Q4 March 2021
289797,https://www.cartier.com/fr-fr/montre-ballon-bleu-de-cartier_cod2009602992546.html#dept=EU_Ballon-de-Cartier,29100,EUR,BALLON BLEU WATCH,WGBB0046,Q4 March 2021
289835,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447104.html#dept=EU_Santos-de-Cartier,34200,EUR,SANTOS WATCH,WGSA0029,Q4 March 2021
289856,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447068.html#dept=EU_Panthere-de-Cartier-Watches,18900,EUR,PANTHÈRE WATCH,WGPN0016,Q4 March 2021
289862,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651447072.html#dept=EU_Panthere-de-Cartier-Watches,41500,EUR,PANTHÈRE WATCH,WGPN0018,Q4 March 2021
289878,https://www.cartier.com/fr-fr/montre-panthere-de-cartier_cod44733502651442639.html#dept=EU_Panthere-de-Cartier-Watches,30600,EUR,TANK,WJPN0007,Q4 March 2021
289902,https://www.cartier.com/fr-fr/montre-ronde-louis-cartier_cod44733502651439563.html#dept=EU_Ronde-and-Rotonde-de-Cartier,61500,EUR,RONDE,WR007003,Q4 March 2021
289920,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier-tourbillon-volant-cadran-love_cod44733502651459520.html#dept=EU_Ronde-and-Rotonde-de-Cartier,102000,EUR,ROTONDE,W1556214,Q4 March 2021
289935,https://www.cartier.com/fr-fr/montre-de-poche-de-cartier-double-tourbillon-mysterieux_cod44733502651447176.html#dept=EU_Ronde-and-Rotonde-de-Cartier,,EUR,TANK,WHRO0011,Q4 March 2021
289953,https://www.cartier.com/fr-fr/montre-maillon-de-cartier_cod44733502651442598.html#dept=EU_Maillon-de-Cartier,33600,EUR,MAILLON WATCH,WJBJ0003,Q4 March 2021
289983,https://www.cartier.com/fr-fr/montre-baignoire-gm_cod44733502651450788.html#dept=EU_Baignoire,42200,EUR,BAIGNOIRE,WB520009,Q4 March 2021
290001,https://www.cartier.com/fr-fr/montres-joailleres-panthere_cod25372685655516906.html#dept=EU_Panthere-Jewellery-Watches,113000,EUR,PANTHÈRE JEWELLERY WATCHES,HPI01346,Q4 March 2021
290011,https://www.cartier.com/fr-fr/montres-joailleres-panthere_cod25372685655532212.html#dept=EU_Panthere-Jewellery-Watches,168000,EUR,PANTHÈRE JEWELLERY WATCHES,HPI00684,Q4 March 2021
290031,https://www.cartier.com/fr-fr/montre-drive-de-cartier-phases-de-lune_cod44733502651435006.html#dept=EU_Drive-de-Cartier,8200,EUR,DRIVE MOON PHASES WATCH,WSNM0017,Q4 March 2021
290040,https://www.cartier.com/fr-fr/montre-drive-de-cartier-grande-date-second-fuseau-retrograde-et-indicateur-jour-nuit_cod44733502651435005.html#dept=EU_Drive-de-Cartier,9150,EUR,DRIVE,WSNM0016,Q4 March 2021
290048,https://www.cartier.com/fr-fr/montre-cle-de-cartier_cod44733502651434990.html#dept=EU_Cle-de-Cartier,4500,EUR,CLÉ WATCH,WSCL0005,Q4 March 2021
290049,https://www.cartier.com/fr-fr/montre-cle-de-cartier_cod44733502651434992.html#dept=EU_Cle-de-Cartier,4500,EUR,CLÉ WATCH,WSCL0017,Q4 March 2021
290057,https://www.cartier.com/fr-fr/montre-cle-de-cartier_cod25372685655530177.html#dept=EU_Cle-de-Cartier,148000,EUR,CLÉ,HPI01040,Q4 March 2021
290062,https://www.cartier.com/fr-fr/montre-tortue_cod44733502651450780.html#dept=EU_Tortue,36200,EUR,TANK,WA501008,Q4 March 2021
290075,https://www.cartier.com/en-gb/pasha-de-cartier-watch_cod25372685655505433.html#dept=EU_Pasha-de-Cartier,83000,GBP,PASHA WATCH,WHPA0006,Q4 March 2021
290079,https://www.cartier.com/en-gb/pasha-de-cartier-watch_cod13452677149801339.html#dept=EU_Pasha-de-Cartier,,GBP,PASHA,WHPA0012,Q4 March 2021
290099,https://www.cartier.com/en-gb/tank-solo-watch_cod44733502651456401.html#dept=EU_Tank,4100,GBP,TANK,W5200024,Q4 March 2021
290111,https://www.cartier.com/en-gb/tank-solo-watch_cod44733502651456403.html#dept=EU_Tank,7350,GBP,TANK,W5200026,Q4 March 2021
290123,https://www.cartier.com/en-gb/tank-francaise-watch_cod44733502651447149.html#dept=EU_Tank,20100,GBP,TANK,WGTA0032,Q4 March 2021
290146,https://www.cartier.com/en-gb/tank-louis-cartier-skeleton-sapphire-watch_cod44733502651438007.html#dept=EU_Tank,41300,GBP,TANK,WHTA0002,Q4 March 2021
290162,https://www.cartier.com/en-gb/tank-cintree-watch_cod44733502651438009.html#dept=EU_Tank,61500,GBP,TANK,WHTA0009,Q4 March 2021
290178,https://www.cartier.com/en-gb/ballon-bleu-de-cartier-watch_cod44733502651450849.html#dept=EU_Ballon-de-Cartier,7750,GBP,BALLON BLEU WATCH,WGBB0007,Q4 March 2021
290183,https://www.cartier.com/en-gb/ballon-bleu-de-cartier-watch_cod44733502651450835.html#dept=EU_Ballon-de-Cartier,5250,GBP,BALLON BLEU WATCH,WE902073,Q4 March 2021
290189,https://www.cartier.com/en-gb/ballon-bleu-de-cartier-watch_cod44733502651456381.html#dept=EU_Ballon-de-Cartier,8000,GBP,BALLON BLEU WATCH,W4BB0015,Q4 March 2021
290196,https://www.cartier.com/en-gb/ballon-blanc-de-cartier-watch_cod44733502651442605.html#dept=EU_Ballon-de-Cartier,10800,GBP,BALLON BLANC WATCH,WJBL0006,Q4 March 2021
290212,https://www.cartier.com/en-gb/ballon-bleu-de-cartier-watch_cod44733502651450711.html#dept=EU_Ballon-de-Cartier,4300,GBP,BALLON BLEU,W6920087,Q4 March 2021
290279,https://www.cartier.com/en-gb/ballon-bleu-de-cartier-watch_cod2009602992599.html#dept=EU_Ballon-de-Cartier,31700,GBP,TANK,WJBB0070,Q4 March 2021
290282,https://www.cartier.com/en-gb/santos-dumont-watch_cod44733502651435033.html#dept=EU_Santos-de-Cartier,3150,GBP,SANTOS DE CARTIER,WSSA0023,Q4 March 2021
290304,https://www.cartier.com/en-gb/santos-de-cartier-watch_cod44733502651434944.html#dept=EU_Santos-de-Cartier,23700,GBP,SANTOS WATCH,WJSA0012,Q4 March 2021
290307,https://www.cartier.com/en-gb/santos-de-cartier-watch_cod44733502651434948.html#dept=EU_Santos-de-Cartier,33300,GBP,SANTOS WATCH,WJSA0014,Q4 March 2021
290316,https://www.cartier.com/en-gb/santos-de-cartier-watch_cod44733502651434937.html#dept=EU_Santos-de-Cartier,33300,GBP,SANTOS,WJSA0006,Q4 March 2021
290323,https://www.cartier.com/en-gb/panthere-de-cartier-watch_cod44733502651447061.html#dept=EU_Panthere-de-Cartier-Watches,17900,GBP,PANTHÈRE WATCH,WGPN0008,Q4 March 2021
290334,https://www.cartier.com/en-gb/panthere-de-cartier-watch_cod44733502651456377.html#dept=EU_Panthere-de-Cartier-Watches,9950,GBP,PANTHÈRE WATCH,W3PN0006,Q4 March 2021
290338,https://www.cartier.com/en-gb/panthere-de-cartier-watch_cod44733502651447060.html#dept=EU_Panthere-de-Cartier-Watches,20700,GBP,PANTHÈRE WATCH,WGPN0007,Q4 March 2021
290339,https://www.cartier.com/en-gb/panthere-de-cartier-watch_cod44733502651442641.html#dept=EU_Panthere-de-Cartier-Watches,21200,GBP,PANTHÈRE WATCH,WJPN0008,Q4 March 2021
290344,https://www.cartier.com/en-gb/panthere-de-cartier-watch_cod44733502651442654.html#dept=EU_Panthere-de-Cartier-Watches,39000,GBP,PANTHÈRE WATCH,WJPN0022,Q4 March 2021
290374,https://www.cartier.com/en-gb/ronde-louis-cartier-watch_cod44733502651456423.html#dept=EU_Ronde-and-Rotonde-de-Cartier,11900,GBP,TANK,W6801005,Q4 March 2021
290394,https://www.cartier.com/en-gb/rotonde-de-cartier-watch_cod44733502651442531.html#dept=EU_Ronde-and-Rotonde-de-Cartier,48600,GBP,ROTONDE WATCH,WHRO0060,Q4 March 2021
290399,https://www.cartier.com/en-gb/rotonde-de-cartier-mysterious-movement-watch_cod25372685655516895.html#dept=EU_Ronde-and-Rotonde-de-Cartier,77500,GBP,ROTONDE MYSTERIOUS MOVEMENT WATCH,HPI01300,Q4 March 2021
290427,https://www.cartier.com/en-gb/rotonde-de-cartier-mysterious-hour-watch_cod25372685655530166.html#dept=EU_Ronde-and-Rotonde-de-Cartier,,GBP,ROTONDE,HPI00890,Q4 March 2021
290431,https://www.cartier.com/en-gb/maillon-de-cartier-watch_cod44733502651447021.html#dept=EU_Maillon-de-Cartier,21700,GBP,Maillon de Cartier,WGBJ0002,Q4 March 2021
290440,https://www.cartier.com/en-gb/mini-baignoire-watch_cod44733502651450793.html#dept=EU_Baignoire,16800,GBP,TANK,WB520027,Q4 March 2021
290464,https://www.cartier.com/en-gb/baignoire-allongee-watch_cod44733502651438022.html#dept=EU_Baignoire,37600,GBP,TANK,WJBA0016,Q4 March 2021
290472,https://www.cartier.com/en-gb/la-panthere-watch_cod25372685655516913.html#dept=EU_Panthere-Jewellery-Watches,24800,GBP,La Panthère de Cartier Watch,HPI01379,Q4 March 2021
290488,https://www.cartier.com/en-gb/panthere-lovee-watch_cod25372685655516907.html#dept=EU_Panthere-Jewellery-Watches,117000,GBP,PANTHÈRE JEWELLERY WATCHES,HPI01352,Q4 March 2021
290519,https://www.cartier.com/en-gb/drive-de-cartier-watch-large-date-retrograde-second-time-zone-and-day-night-indicator_cod44733502651434997.html#dept=EU_Drive-de-Cartier,7850,GBP,"DRIVE WATCH, LARGE DATE, RETROGRADE SECOND TIME ZONE AND DAY NIGHT INDICATOR",WSNM0005,Q4 March 2021
290524,https://www.cartier.com/en-gb/drive-de-cartier-moon-phases-watch_cod44733502651447051.html#dept=EU_Drive-de-Cartier,16000,GBP,DRIVE MOON PHASES WATCH,WGNM0018,Q4 March 2021
290526,https://www.cartier.com/en-gb/drive-de-cartier-flying-tourbillon-watch_cod44733502651456379.html#dept=EU_Drive-de-Cartier,62000,GBP,DRIVE FLYING TOURBILLON WATCH,W4100013,Q4 March 2021
290561,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-louis-cartier/wjta0020-tank-louis-cartier-watch.html,248000,HKD,TANK,WJTA0020,Q4 March 2021
290568,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-am%C3%A9ricaine/wsta0017-tank-am%C3%A9ricaine-watch.html,41900,HKD,TANK,WSTA0017,Q4 March 2021
290574,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-am%C3%A9ricaine/wjta0003-tank-am%C3%A9ricaine-watch.html,184000,HKD,TANK,WJTA0003,Q4 March 2021
290588,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank-collection/wjta0028-tank-am%C3%A9ricaine-watch.html,172000,HKD,TANK,WJTA0028,Q4 March 2021
290590,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank-collection/wjta0030-tank-am%C3%A9ricaine-watch.html,234000,HKD,TANK,WJTA0030,Q4 March 2021
290591,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank-collection/wjta0031-tank-am%C3%A9ricaine-watch.html,249000,HKD,TANK,WJTA0031,Q4 March 2021
290600,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/w4ta0009-tank-fran%C3%A7aise-watch.html,66500,HKD,TANK,W4TA0009,Q4 March 2021
290610,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/we110004-tank-fran%C3%A7aise-watch.html,58000,HKD,TANK,WE110004,Q4 March 2021
290621,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-solo/w5200014-tank-solo-watch.html,22700,HKD,TANK,W5200014,Q4 March 2021
290643,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/w2bb0003-ballon-bleu-de-cartier-watch.html,84500,HKD,BALLON BLEU WATCH,W2BB0003,Q4 March 2021
290654,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/we902028-ballon-bleu-de-cartier-watch.html,122000,HKD,BALLON BLEU,WE902028,Q4 March 2021
290656,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/w3bb0009-ballon-bleu-de-cartier-watch.html,131000,HKD,BALLON BLEU,W3BB0009,Q4 March 2021
290670,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/we902055-ballon-bleu-de-cartier-watch.html,283000,HKD,BALLON BLEU WATCH,WE902055,Q4 March 2021
290699,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/w6920069-ballon-bleu-de-cartier-watch.html,95000,HKD,BALLON BLEU WATCH,W6920069,Q4 March 2021
290720,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/we902064-ballon-bleu-de-cartier-watch.html,291000,HKD,BALLON BLEU WATCH,WE902064,Q4 March 2021
290721,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/wjbb0057-ballon-bleu-de-cartier-watch.html,322000,HKD,BALLON BLEU WATCH,WJBB0057,Q4 March 2021
290722,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/we900851-ballon-bleu-de-cartier-watch.html,330000,HKD,BALLON BLEU,WE900851,Q4 March 2021
290724,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-de-cartier/ballon-bleu-de-cartier/wjbb0007-ballon-bleu-de-cartier-watch.html,360000,HKD,BALLON BLEU WATCH,WJBB0007,Q4 March 2021
290742,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/wjpn0009-panth%C3%A8re-de-cartier-watch.html,225000,HKD,PANTHÈRE WATCH,WJPN0009,Q4 March 2021
290770,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/wjpn0007-panth%C3%A8re-de-cartier-watch.html,242000,HKD,TANK,WJPN0007,Q4 March 2021
290787,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-de-cartier/wssa0029-santos-de-cartier-watch.html,51500,HKD,SANTOS WATCH,WSSA0029,Q4 March 2021
290797,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-de-cartier/wjsa0014-santos-de-cartier-watch.html,305000,HKD,SANTOS WATCH,WJSA0014,Q4 March 2021
290809,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-louis-cartier/wr000551-ronde-louis-cartier-watch.html,196000,HKD,TANK,WR000551,Q4 March 2021
290815,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-solo-de-cartier/w6701005-ronde-solo-de-cartier-watch.html,23000,HKD,RONDE SOLO WATCH,W6701005,Q4 March 2021
290835,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wb520027-mini-baignoire-watch.html,154000,HKD,TANK,WB520027,Q4 March 2021
290837,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wgba0009-baignoire-allong%C3%A9e-watch.html,197000,HKD,TANK,WGBA0009,Q4 March 2021
290839,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wb520026-mini-baignoire-watch.html,236000,HKD,TANK,WB520026,Q4 March 2021
290854,"https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/w8000007-baignoire-watch,-small-model.html",81500,HKD,BAIGNOIRE,W8000007,Q4 March 2021
290869,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/cl%C3%A9-de-cartier/wscl0005-cl%C3%A9-de-cartier-watch.html,35100,HKD,CLÉ WATCH,WSCL0005,Q4 March 2021
290886,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/hypnose/hpi01049-hypnose-watch.html,1280000,HKD,HYPNOSE,HPI01049,Q4 March 2021
290889,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/crash/wl420051-crash-watch.html,650000,HKD,CRASH,WL420051,Q4 March 2021
290897,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/bestiaire-watches/hpi00553-figurative-high-jewellery-watch.html,,HKD,BESTIAIRE,HPI00553,Q4 March 2021
290913,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/bestiaire-watches/hpi00956-high-jewellery-visible-hour-watch.html,,HKD,HIGH JEWELRY VISIBLE HOUR WATCH,HPI00956,Q4 March 2021
290925,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/bestiaire-watches/hpi01222-figurative-high-jewellery-watch.html,,HKD,BESTIAIRE,HPI01222,Q4 March 2021
290930,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi00788-high-jewellery-cristallin-watch.html,,HKD,HIGH JEWELRY,HPI00788,Q4 March 2021
290940,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi00466-high-jewellery-watch.html,,HKD,HIGH JEWELRY,HPI00466,Q4 March 2021
290969,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi00645-high-jewellery-watch.html,,HKD,HIGH JEWELRY,HPI00645,Q4 March 2021
290994,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi00948-high-jewellery-secret-watch.html,,HKD,HIGH JEWELRY,HPI00948,Q4 March 2021
291000,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi00958-aten-high-jewellery-secret-hour-watch.html,,HKD,HIGH JEWELRY,HPI00958,Q4 March 2021
291015,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/creative-jewelled-watches/high-jewellery-watches/hpi01270-high-jewellery-watch.html,,HKD,HIGH JEWELRY,HPI01270,Q4 March 2021
291023,https://www.cartier.hk/en-hk/collections/watches/mens-watches/pasha-de-cartier/whpa0006-pasha-de-cartier-watch.html,760000,HKD,PASHA WATCH,WHPA0006,Q4 March 2021
291028,https://www.cartier.hk/en-hk/collections/watches/mens-watches/tank/tank-americaine/wsta0018-tank-am%C3%A9ricaine-watch.html,47300,HKD,TANK,WSTA0018,Q4 March 2021
291047,https://www.cartier.hk/en-hk/collections/watches/mens-watches/tank/tank-asym%C3%A9trique/whta0011-tank-asym%C3%A9trique-watch.html,483000,HKD,TANK,WHTA0011,Q4 March 2021
291085,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-dumont/wgsa0034-santos-dumont-watch.html,142000,HKD,TANK,WGSA0034,Q4 March 2021
291091,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wssa0030-santos-de-cartier-watch.html,56500,HKD,SANTOS WATCH,WSSA0030,Q4 March 2021
291099,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/whsa0009-santos-de-cartier-watch.html,220000,HKD,SANTOS WATCH,WHSA0009,Q4 March 2021
291137,https://www.cartier.hk/en-hk/collections/watches/mens-watches/ronde-de-cartier/rotonde-de-cartier/hpi00639-rotonde-de-cartier-earth-and-moon-watch.html,,HKD,ROTONDE,HPI00639,Q4 March 2021
291145,https://www.cartier.hk/en-hk/collections/watches/mens-watches/ronde-de-cartier/rotonde-de-cartier/hpi01075-cartier-mysterious-double-tourbillon-pocket-watch.html,,HKD,ROTONDE,HPI01075,Q4 March 2021
291164,https://www.cartier.hk/en-hk/collections/watches/mens-watches/drive-de-cartier/wgnm0008-drive-de-cartier-moon-phases-watch.html,147000,HKD,DRIVE MOON PHASES WATCH,WGNM0008,Q4 March 2021
